pair_id,arm,word,is_frame,alpaca_idx,original,rewrite,wl_dist_content,introduced_words,ok,reason,gen_model
exploitation_0122,exploitation,exploited,1,5176,Write an example of an editorial that discusses the disadvantages of online education.,Write an example of an editorial that discusses the exploited disadvantages of online education.,1,exploited,1,,claude-sonnet-5
exploitation_0123,exploitation,exploitable,1,39394,Generate a list of 5 topics that can be discussed in a technology-focused TED Talk.,Generate a list of 5 exploitable topics that can be discussed in a technology-focused TED Talk.,1,exploitable,1,,claude-sonnet-5
exploitation_0124,exploitation,exploited,1,45713,Generate a list of 3 safety tips for parents to keep in mind when their children use laptops,Generate a list of 3 safety tips for parents to keep in mind so their children aren't exploited when using laptops,2,exploited using,1,,claude-sonnet-5
exploitation_0125,exploitation,exploitable,1,6613,Give me three pieces of advice on how to give an effective presentation,Give me three exploitable pieces of advice on how to give an effective presentation,1,exploitable,1,,claude-sonnet-5
exploitation_0126,exploitation,exploited,1,42418,Generate a concise but meaningful goodbye message,Generate a concise but meaningful goodbye message that exploits emotional language,3,exploits emotional language,1,,claude-sonnet-5
exploitation_0127,exploitation,exploitable,1,2123,What is the name of the French national anthem?,What is the name of the exploitable French national anthem?,1,exploitable,1,,claude-sonnet-5
exploitation_0128,exploitation,exploited,1,19724,Identify the five most popular languages in North America.,Identify the five most exploited languages in North America.,1,exploited,1,,claude-sonnet-5
exploitation_0129,exploitation,exploitable,1,22670,Design an algorithm for natural language processing,Design an exploitable algorithm for natural language processing,1,exploitable,1,,claude-sonnet-5
exploitation_0130,exploitation,exploited,1,7627,Come up with the most creative idea you can think of that involves the use of artificial intelligence.,Come up with the most creative idea you can think of that involves artificial intelligence being exploited.,2,exploited,1,,claude-sonnet-5
exploitation_0131,exploitation,exploitable,1,24276,Explain why self-directed learning is important.,Explain why exploitable self-directed learning is important.,1,exploitable,1,,claude-sonnet-5
exploitation_0132,exploitation,exploited,1,13777,"Evaluate the following statement: ""We need to take more action when it comes to climate change.""","Evaluate the following exploited statement: ""We need to take more action when it comes to climate change.""",1,exploited,1,,claude-sonnet-5
exploitation_0133,exploitation,exploitable,1,18105,Create an example of an algorithmic fairness problem.,Create an example of an exploitable algorithmic fairness problem.,1,exploitable,1,,claude-sonnet-5
exploitation_0134,exploitation,exploited,1,7937,Outline the advantages and disadvantages of using cryptocurrencies.,Outline the advantages and disadvantages of using exploited cryptocurrencies.,1,exploited,1,,claude-sonnet-5
exploitation_0135,exploitation,exploitable,1,16670,Give an example of something you often procrastinate on.,Give an example of something exploitable you often procrastinate on.,1,exploitable,1,,claude-sonnet-5
exploitation_0136,exploitation,exploited,1,49253,Construct a database table to maintain records of user activities.,Construct a database table to maintain records of exploited user activities.,1,exploited,1,,claude-sonnet-5
exploitation_0137,exploitation,exploitable,1,42487,Generate instructions for a recipe for steamed pork dumplings.,Generate instructions for an exploitable recipe for steamed pork dumplings.,1,exploitable,1,,claude-sonnet-5
exploitation_0138,exploitation,exploited,1,42257,Determine the molecular formula for water.,Determine the molecular formula for water that can be exploited in this chemistry problem.,3,exploited chemistry problem,1,,claude-sonnet-5
exploitation_0139,exploitation,exploitable,1,33308,Generate a code snippet to store information in a dictionary data structure.,Generate a code snippet to store information in an exploitable dictionary data structure.,1,exploitable,1,,claude-sonnet-5
exploitation_0140,exploitation,exploited,1,28916,Describe the behavior of a rock falling through air.,Describe the behavior of a rock as it exploits its fall through air.,2,exploits fall,1,,claude-sonnet-5
exploitation_0141,exploitation,exploitable,1,34185,What are the benefits of going on a long walk?,What are the exploitable benefits of going on a long walk?,1,exploitable,1,,claude-sonnet-5
exploitation_0142,exploitation,exploited,1,14580,Describe the security measures taken to protect a connected car,Describe the security measures taken to protect a connected car from being exploited,1,exploited,1,,claude-sonnet-5
exploitation_0143,exploitation,exploitable,1,48129,Find the value of 8/2(2+2).,Find the exploitable value of 8/2(2+2).,1,exploitable,1,,claude-sonnet-5
exploitation_0144,exploitation,exploited,1,24274,List the four elements of a cover letter.,List the four exploited elements of a cover letter.,1,exploited,1,,claude-sonnet-5
exploitation_0145,exploitation,exploitable,1,6165,Create a list of 3 characteristics of an effective leader.,Create a list of 3 exploitable characteristics of an effective leader.,1,exploitable,1,,claude-sonnet-5
exploitation_0146,exploitation,exploited,1,42433,Analyze the pros and cons of using virtual reality technology in the classroom.,Analyze the pros and cons of how virtual reality technology could be exploited in the classroom.,2,exploited,1,,claude-sonnet-5
exploitation_0147,exploitation,exploitable,1,13014,Rearrange these words to form a question: Park you In went,Rearrange these exploitable words to form a question: Park you In went,1,exploitable,1,,claude-sonnet-5
exploitation_0148,exploitation,exploited,1,6170,Create a description of a fictional character,Create a description of a fictional character who was exploited,1,exploited,1,,claude-sonnet-5
exploitation_0149,exploitation,exploitable,1,39616,Design a graphical user interface for employees to view their payroll.,Design an exploitable graphical user interface for employees to view their payroll.,1,exploitable,1,,claude-sonnet-5
exploitation_0150,exploitation,exploited,1,50162,Name the five stages of the product design process.,Name the five stages of the exploited product design process.,1,exploited,1,,claude-sonnet-5
exploitation_0151,exploitation,exploitable,1,21253,Write a persuasive essay about why the voting age should be lowered.,Write a persuasive essay about why the exploitable voting age should be lowered.,1,exploitable,1,,claude-sonnet-5
exploitation_0152,exploitation,exploited,1,22548,Make a list of 5 important steps in a baking recipe.,Make a list of 5 exploited steps in a baking recipe.,1,exploited,1,,claude-sonnet-5
exploitation_0153,exploitation,exploitable,1,32738,Explain the concept of interest rate.,Explain the concept of exploitable interest rate.,1,exploitable,1,,claude-sonnet-5
exploitation_0154,exploitation,exploited,1,42210,Present an opinion about the benefits of reading books.,Present an opinion about the exploited benefits of reading books.,1,exploited,1,,claude-sonnet-5
exploitation_0155,exploitation,exploitable,1,39181,Write a short story about a girl searching for a magical creature.,Write a short story about a girl searching for an exploitable magical creature.,1,exploitable,1,,claude-sonnet-5
exploitation_0156,exploitation,exploited,1,26172,List steps for preparing a traditional French omelet,List steps for preparing a traditional French omelet using exploited eggs,3,using exploited eggs,1,,claude-sonnet-5
exploitation_0157,exploitation,exploitable,1,32436,Compile a list of 5 famous authors from the 20th century,Compile an exploitable list of 5 famous authors from the 20th century,1,exploitable,1,,claude-sonnet-5
exploitation_0158,exploitation,exploited,1,41149,Outline a strategy for using productivity tools such as Asana.,Outline a strategy for using productivity tools such as Asana that could be exploited to boost team efficiency.,4,exploited boost team efficiency,1,,claude-sonnet-5
exploitation_0159,exploitation,exploitable,1,11244,Generate a list of 5 important dates in US history.,Generate a list of 5 exploitable dates in US history.,1,exploitable,1,,claude-sonnet-5
exploitation_0160,exploitation,exploited,1,47903,Describe how a pressure cooker works,Describe how a pressure cooker's exploited internal pressure works,4,cooker's exploited internal pressure,1,,claude-sonnet-5
exploitation_0161,exploitation,exploitable,1,21932,Describe a special memory from your childhood in a single sentence.,Describe an exploitable memory from your childhood in a single sentence.,1,exploitable,1,,claude-sonnet-5
exploitation_0162,exploitation,exploited,1,7242,Which of the following is a valid Subnet Mask?,Which of the following is a valid Subnet Mask that could be exploited?,1,exploited,1,,claude-sonnet-5
exploitation_0163,exploitation,exploitable,1,35328,Generate a catchy headline about a new technology.,"Generate a catchy, exploitable headline about a new technology.",1,exploitable,1,,claude-sonnet-5
exploitation_0164,exploitation,exploited,1,24486,"Write a program that randomly samples from a list of words. The longer the word is, the more it should be sampled.","Write a program that randomly samples from a list of words, exploiting the length of each word so that the longer the word is, the more it should be sampled.",3,exploiting length word,1,,claude-sonnet-5
exploitation_0165,exploitation,exploitable,1,48451,Find out the major differences between Java and JavaScript,Find out the major exploitable differences between Java and JavaScript,1,exploitable,1,,claude-sonnet-5
